month,customer_id,product,compute_hours,gpu_hours,storage_tb_avg,egress_tb,active_projects,active_users
2025-03-01,CUST-0004,gpu_a100,0.00,233.30,0.00,0.00,1,31
2025-03-01,CUST-0004,object_storage,0.00,0.00,63.91,0.00,1,1
2025-03-01,CUST-0004,network_egress,0.00,0.00,0.00,114.80,2,18
2025-04-01,CUST-0004,compute_standard,8069.97,0.00,0.00,0.00,2,20
2025-04-01,CUST-0004,gpu_a100,0.00,383.31,0.00,0.00,2,1
2025-04-01,CUST-0004,object_storage,0.00,0.00,65.73,0.00,5,17
2025-04-01,CUST-0004,network_egress,0.00,0.00,0.00,93.18,2,16
2025-05-01,CUST-0004,compute_standard,8111.71,0.00,0.00,0.00,3,20
2025-05-01,CUST-0004,gpu_a100,0.00,240.57,0.00,0.00,5,11
2025-05-01,CUST-0004,object_storage,0.00,0.00,68.56,0.00,1,21
2025-05-01,CUST-0004,network_egress,0.00,0.00,0.00,131.37,4,26
2025-06-01,CUST-0004,compute_standard,8176.27,0.00,0.00,0.00,1,28
2025-06-01,CUST-0004,gpu_a100,0.00,288.54,0.00,0.00,1,17
2025-06-01,CUST-0004,object_storage,0.00,0.00,73.49,0.00,2,16
2025-06-01,CUST-0004,network_egress,0.00,0.00,0.00,123.09,4,20
2025-07-01,CUST-0004,compute_standard,7113.15,0.00,0.00,0.00,6,17
2025-07-01,CUST-0004,gpu_a100,0.00,294.58,0.00,0.00,1,26
2025-07-01,CUST-0004,object_storage,0.00,0.00,70.26,0.00,2,1
2025-07-01,CUST-0004,network_egress,0.00,0.00,0.00,128.72,7,24
2025-08-01,CUST-0004,compute_standard,9141.56,0.00,0.00,0.00,2,5
2025-08-01,CUST-0004,gpu_a100,0.00,294.60,0.00,0.00,1,11
2025-08-01,CUST-0004,object_storage,0.00,0.00,70.63,0.00,6,7
2025-08-01,CUST-0004,network_egress,0.00,0.00,0.00,125.38,6,11
2025-09-01,CUST-0004,compute_standard,9487.74,0.00,0.00,0.00,1,9
2025-09-01,CUST-0004,gpu_a100,0.00,460.77,0.00,0.00,4,14
2025-09-01,CUST-0004,object_storage,0.00,0.00,69.41,0.00,3,7
2025-09-01,CUST-0004,network_egress,0.00,0.00,0.00,110.27,1,28
2025-10-01,CUST-0004,compute_standard,7443.22,0.00,0.00,0.00,4,17
2025-10-01,CUST-0004,gpu_accelerated,0.00,297.11,0.00,0.00,6,24
2025-10-01,CUST-0004,object_storage,0.00,0.00,83.71,0.00,8,23
2025-10-01,CUST-0004,network_egress,0.00,0.00,0.00,136.35,1,32
2025-11-01,CUST-0004,compute_standard,9891.57,0.00,0.00,0.00,2,20
2025-11-01,CUST-0004,gpu_accelerated,0.00,431.54,0.00,0.00,5,10
2025-11-01,CUST-0004,object_storage,0.00,0.00,77.17,0.00,1,10
2025-11-01,CUST-0004,network_egress,0.00,0.00,0.00,125.48,4,22
2025-12-01,CUST-0004,compute_standard,12081.38,0.00,0.00,0.00,6,8
2025-12-01,CUST-0004,gpu_accelerated,0.00,640.25,0.00,0.00,4,25
2025-12-01,CUST-0004,object_storage,0.00,0.00,78.58,0.00,3,13
2025-12-01,CUST-0004,network_egress,0.00,0.00,0.00,140.99,3,14
2026-01-01,CUST-0004,compute_standard,8900.28,0.00,0.00,0.00,5,11
2026-01-01,CUST-0004,gpu_accelerated,0.00,693.78,0.00,0.00,2,33
2026-01-01,CUST-0004,object_storage,0.00,0.00,75.83,0.00,1,26
2026-01-01,CUST-0004,network_egress,0.00,0.00,0.00,183.77,1,8
2024-01-01,CUST-0005,compute_standard,5260.16,0.00,0.00,0.00,16,108
2024-01-01,CUST-0005,gpu_a100,0.00,784.56,0.00,0.00,20,115
2024-01-01,CUST-0005,object_storage,0.00,0.00,173.46,0.00,15,118
2024-01-01,CUST-0005,network_egress,0.00,0.00,0.00,226.35,15,106
2024-02-01,CUST-0005,compute_standard,6442.83,0.00,0.00,0.00,16,106
2024-02-01,CUST-0005,gpu_a100,0.00,883.24,0.00,0.00,16,106
2024-02-01,CUST-0005,object_storage,0.00,0.00,178.45,0.00,18,103
2024-02-01,CUST-0005,network_egress,0.00,0.00,0.00,156.85,14,105
2024-03-01,CUST-0005,compute_standard,5628.82,0.00,0.00,0.00,19,101
2024-03-01,CUST-0005,gpu_a100,0.00,799.09,0.00,0.00,19,106
2024-03-01,CUST-0005,object_storage,0.00,0.00,174.29,0.00,18,122
2024-03-01,CUST-0005,network_egress,0.00,0.00,0.00,226.04,17,108
2024-04-01,CUST-0005,compute_standard,5898.18,0.00,0.00,0.00,20,106
2024-04-01,CUST-0005,gpu_a100,0.00,760.94,0.00,0.00,16,104
2024-04-01,CUST-0005,object_storage,0.00,0.00,188.67,0.00,21,93
2024-04-01,CUST-0005,network_egress,0.00,0.00,0.00,220.25,19,105
2024-05-01,CUST-0005,compute_standard,7802.86,0.00,0.00,0.00,22,99
2024-05-01,CUST-0005,gpu_a100,0.00,485.31,0.00,0.00,18,87
2024-05-01,CUST-0005,object_storage,0.00,0.00,205.62,0.00,22,122
2024-05-01,CUST-0005,network_egress,0.00,0.00,0.00,228.98,21,122
2024-06-01,CUST-0005,compute_standard,6442.11,0.00,0.00,0.00,16,91
2024-06-01,CUST-0005,gpu_a100,0.00,618.01,0.00,0.00,17,115
2024-06-01,CUST-0005,object_storage,0.00,0.00,195.56,0.00,18,127
2024-06-01,CUST-0005,network_egress,0.00,0.00,0.00,214.89,15,97
2024-07-01,CUST-0005,compute_standard,7314.96,0.00,0.00,0.00,18,109
2024-07-01,CUST-0005,gpu_a100,0.00,487.18,0.00,0.00,19,94
2024-07-01,CUST-0005,object_storage,0.00,0.00,192.55,0.00,21,101
2024-07-01,CUST-0005,network_egress,0.00,0.00,0.00,165.74,16,129
2024-08-01,CUST-0005,compute_standard,6985.79,0.00,0.00,0.00,18,102
2024-08-01,CUST-0005,gpu_a100,0.00,759.79,0.00,0.00,17,102
2024-08-01,CUST-0005,object_storage,0.00,0.00,208.55,0.00,18,94
2024-08-01,CUST-0005,network_egress,0.00,0.00,0.00,186.81,21,113
2024-09-01,CUST-0005,compute_standard,5587.58,0.00,0.00,0.00,16,130
2024-09-01,CUST-0005,gpu_a100,0.00,954.22,0.00,0.00,19,100
2024-09-01,CUST-0005,object_storage,0.00,0.00,188.11,0.00,17,105
2024-09-01,CUST-0005,network_egress,0.00,0.00,0.00,206.26,18,117
2024-10-01,CUST-0005,compute_standard,6874.97,0.00,0.00,0.00,21,106
2024-10-01,CUST-0005,gpu_a100,0.00,539.41,0.00,0.00,15,110
2024-10-01,CUST-0005,object_storage,0.00,0.00,192.96,0.00,18,109
2024-10-01,CUST-0005,network_egress,0.00,0.00,0.00,220.74,17,106
2024-11-01,CUST-0005,compute_standard,6450.03,0.00,0.00,0.00,16,89
2024-11-01,CUST-0005,gpu_a100,0.00,541.60,0.00,0.00,14,116
2024-11-01,CUST-0005,object_storage,0.00,0.00,200.55,0.00,19,114
2024-11-01,CUST-0005,network_egress,0.00,0.00,0.00,240.09,15,91
2024-12-01,CUST-0005,compute_standard,8347.59,0.00,0.00,0.00,19,105
2024-12-01,CUST-0005,gpu_a100,0.00,962.19,0.00,0.00,18,98
2024-12-01,CUST-0005,object_storage,0.00,0.00,183.13,0.00,18,97
2024-12-01,CUST-0005,network_egress,0.00,0.00,0.00,219.54,19,92
2025-01-01,CUST-0005,compute_standard,6106.59,0.00,0.00,0.00,14,114
2025-01-01,CUST-0005,gpu_a100,0.00,516.07,0.00,0.00,17,120
2025-01-01,CUST-0005,object_storage,0.00,0.00,176.06,0.00,16,113
2025-01-01,CUST-0005,network_egress,0.00,0.00,0.00,250.80,17,105
2025-02-01,CUST-0005,compute_standard,6534.38,0.00,0.00,0.00,19,114
2025-02-01,CUST-0005,gpu_a100,0.00,832.57,0.00,0.00,17,127
2025-02-01,CUST-0005,object_storage,0.00,0.00,208.90,0.00,17,111
2025-02-01,CUST-0005,network_egress,0.00,0.00,0.00,187.15,19,111
2025-03-01,CUST-0005,compute_standard,7037.96,0.00,0.00,0.00,19,114
2025-03-01,CUST-0005,gpu_a100,0.00,747.10,0.00,0.00,17,115
2025-03-01,CUST-0005,object_storage,0.00,0.00,192.59,0.00,17,104
2025-03-01,CUST-0005,network_egress,0.00,0.00,0.00,212.33,16,124
2025-04-01,CUST-0005,compute_standard,8513.75,0.00,0.00,0.00,18,102
2025-04-01,CUST-0005,gpu_a100,0.00,936.48,0.00,0.00,16,110
2025-04-01,CUST-0005,object_storage,0.00,0.00,189.55,0.00,18,111
2025-04-01,CUST-0005,network_egress,0.00,0.00,0.00,233.12,18,122
2025-05-01,CUST-0005,compute_standard,7167.61,0.00,0.00,0.00,16,116
2025-05-01,CUST-0005,gpu_a100,0.00,578.79,0.00,0.00,16,110
2025-05-01,CUST-0005,object_storage,0.00,0.00,213.61,0.00,18,124
2025-05-01,CUST-0005,network_egress,0.00,0.00,0.00,228.01,20,109
2025-06-01,CUST-0005,compute_standard,7841.28,0.00,0.00,0.00,18,106
2025-06-01,CUST-0005,gpu_a100,0.00,535.93,0.00,0.00,16,114
2025-06-01,CUST-0005,object_storage,0.00,0.00,196.81,0.00,20,96
2025-06-01,CUST-0005,network_egress,0.00,0.00,0.00,182.84,15,110
2025-07-01,CUST-0005,compute_standard,8159.72,0.00,0.00,0.00,16,119
2025-07-01,CUST-0005,gpu_a100,0.00,820.01,0.00,0.00,19,104
2025-07-01,CUST-0005,object_storage,0.00,0.00,196.41,0.00,18,110
2025-07-01,CUST-0005,network_egress,0.00,0.00,0.00,215.41,17,117
2025-08-01,CUST-0005,compute_standard,6165.15,0.00,0.00,0.00,17,108
2025-08-01,CUST-0005,gpu_a100,0.00,1045.06,0.00,0.00,19,94
2025-08-01,CUST-0005,object_storage,0.00,0.00,180.57,0.00,14,120
2025-08-01,CUST-0005,network_egress,0.00,0.00,0.00,253.98,19,108
2025-09-01,CUST-0005,compute_standard,6554.85,0.00,0.00,0.00,20,113
2025-09-01,CUST-0005,gpu_a100,0.00,1039.06,0.00,0.00,20,110
2025-09-01,CUST-0005,object_storage,0.00,0.00,218.10,0.00,16,108
2025-09-01,CUST-0005,network_egress,0.00,0.00,0.00,187.18,16,111
2025-10-01,CUST-0005,compute_standard,6292.73,0.00,0.00,0.00,12,95
2025-10-01,CUST-0005,gpu_accelerated,0.00,666.69,0.00,0.00,16,114
2025-10-01,CUST-0005,object_storage,0.00,0.00,182.10,0.00,19,114
2025-10-01,CUST-0005,network_egress,0.00,0.00,0.00,226.29,17,114
2025-11-01,CUST-0005,compute_standard,9407.39,0.00,0.00,0.00,18,102
2025-11-01,CUST-0005,gpu_accelerated,0.00,1109.54,0.00,0.00,16,109
2025-11-01,CUST-0005,object_storage,0.00,0.00,206.90,0.00,16,98
2025-11-01,CUST-0005,network_egress,0.00,0.00,0.00,274.60,14,102
2025-12-01,CUST-0005,compute_standard,7948.42,0.00,0.00,0.00,20,113
2025-12-01,CUST-0005,gpu_accelerated,0.00,582.04,0.00,0.00,15,97
2025-12-01,CUST-0005,object_storage,0.00,0.00,220.61,0.00,17,119
2025-12-01,CUST-0005,network_egress,0.00,0.00,0.00,204.83,17,105
2026-01-01,CUST-0005,compute_standard,7124.13,0.00,0.00,0.00,15,112
2026-01-01,CUST-0005,gpu_accelerated,0.00,1083.66,0.00,0.00,15,99
2026-01-01,CUST-0005,object_storage,0.00,0.00,192.19,0.00,18,106
2026-01-01,CUST-0005,network_egress,0.00,0.00,0.00,248.40,21,103
2026-02-01,CUST-0005,compute_standard,6736.05,0.00,0.00,0.00,20,119
2026-02-01,CUST-0005,gpu_accelerated,0.00,1120.22,0.00,0.00,17,108
2026-02-01,CUST-0005,object_storage,0.00,0.00,213.35,0.00,18,124
2026-02-01,CUST-0005,network_egress,0.00,0.00,0.00,271.36,20,88
2026-03-01,CUST-0005,compute_standard,8003.44,0.00,0.00,0.00,19,105
2026-03-01,CUST-0005,gpu_accelerated,0.00,992.42,0.00,0.00,19,101
2026-03-01,CUST-0005,object_storage,0.00,0.00,185.78,0.00,17,102
2026-03-01,CUST-0005,network_egress,0.00,0.00,0.00,276.42,17,115
2026-04-01,CUST-0005,compute_standard,9098.21,0.00,0.00,0.00,16,109
2026-04-01,CUST-0005,gpu_accelerated,0.00,808.75,0.00,0.00,17,106
2026-04-01,CUST-0005,object_storage,0.00,0.00,200.44,0.00,16,94
2026-04-01,CUST-0005,network_egress,0.00,0.00,0.00,191.37,21,106
2026-05-01,CUST-0005,compute_standard,8799.27,0.00,0.00,0.00,16,124
2026-05-01,CUST-0005,gpu_accelerated,0.00,1037.99,0.00,0.00,18,113
2026-05-01,CUST-0005,object_storage,0.00,0.00,204.73,0.00,17,107
2026-05-01,CUST-0005,network_egress,0.00,0.00,0.00,267.87,15,83
2024-01-01,CUST-0006,compute_standard,49477.44,0.00,0.00,0.00,41,230
2024-01-01,CUST-0006,gpu_a100,0.00,85.53,0.00,0.00,38,237
2024-01-01,CUST-0006,object_storage,0.00,0.00,356.93,0.00,39,259
2024-01-01,CUST-0006,network_egress,0.00,0.00,0.00,132.61,41,230
2024-02-01,CUST-0006,compute_standard,54850.57,0.00,0.00,0.00,38,227
2024-02-01,CUST-0006,gpu_a100,0.00,75.97,0.00,0.00,45,231
2024-02-01,CUST-0006,object_storage,0.00,0.00,415.74,0.00,38,230
2024-02-01,CUST-0006,network_egress,0.00,0.00,0.00,132.54,37,231
2024-03-01,CUST-0006,compute_standard,66778.72,0.00,0.00,0.00,38,244
2024-03-01,CUST-0006,gpu_a100,0.00,139.82,0.00,0.00,36,239
2024-03-01,CUST-0006,object_storage,0.00,0.00,450.50,0.00,38,230
2024-03-01,CUST-0006,network_egress,0.00,0.00,0.00,124.16,38,231
2024-04-01,CUST-0006,compute_standard,60959.33,0.00,0.00,0.00,38,237
2024-04-01,CUST-0006,gpu_a100,0.00,139.29,0.00,0.00,38,220
2024-04-01,CUST-0006,object_storage,0.00,0.00,444.85,0.00,39,247
2024-04-01,CUST-0006,network_egress,0.00,0.00,0.00,134.32,36,258
2024-05-01,CUST-0006,compute_standard,72612.48,0.00,0.00,0.00,35,237
2024-05-01,CUST-0006,gpu_a100,0.00,125.31,0.00,0.00,38,239
2024-05-01,CUST-0006,object_storage,0.00,0.00,400.75,0.00,38,238
2024-05-01,CUST-0006,network_egress,0.00,0.00,0.00,168.48,38,221
2024-06-01,CUST-0006,compute_standard,76453.49,0.00,0.00,0.00,36,221
2024-06-01,CUST-0006,gpu_a100,0.00,97.78,0.00,0.00,38,234
2024-06-01,CUST-0006,object_storage,0.00,0.00,443.83,0.00,39,238
2024-06-01,CUST-0006,network_egress,0.00,0.00,0.00,142.00,38,246
2024-07-01,CUST-0006,compute_standard,73812.17,0.00,0.00,0.00,37,228
2024-07-01,CUST-0006,gpu_a100,0.00,187.69,0.00,0.00,39,228
2024-07-01,CUST-0006,object_storage,0.00,0.00,507.41,0.00,39,236
2024-07-01,CUST-0006,network_egress,0.00,0.00,0.00,164.57,37,240
2024-08-01,CUST-0006,compute_standard,61685.17,0.00,0.00,0.00,37,231
2024-08-01,CUST-0006,gpu_a100,0.00,146.51,0.00,0.00,36,238
2024-08-01,CUST-0006,object_storage,0.00,0.00,459.39,0.00,38,243
2024-08-01,CUST-0006,network_egress,0.00,0.00,0.00,154.67,35,221
2024-09-01,CUST-0006,compute_standard,87112.78,0.00,0.00,0.00,41,228
2024-09-01,CUST-0006,gpu_a100,0.00,187.20,0.00,0.00,38,231
2024-09-01,CUST-0006,object_storage,0.00,0.00,489.08,0.00,38,234
2024-09-01,CUST-0006,network_egress,0.00,0.00,0.00,173.13,38,231
2024-10-01,CUST-0006,compute_standard,82403.42,0.00,0.00,0.00,39,233
2024-10-01,CUST-0006,gpu_a100,0.00,137.59,0.00,0.00,42,244
2024-10-01,CUST-0006,object_storage,0.00,0.00,525.27,0.00,38,232
2024-10-01,CUST-0006,network_egress,0.00,0.00,0.00,192.33,36,228
2024-11-01,CUST-0006,compute_standard,80156.08,0.00,0.00,0.00,38,223
2024-11-01,CUST-0006,gpu_a100,0.00,168.60,0.00,0.00,38,246
2024-11-01,CUST-0006,object_storage,0.00,0.00,569.30,0.00,40,228
2024-11-01,CUST-0006,network_egress,0.00,0.00,0.00,209.14,40,231
2024-12-01,CUST-0006,compute_standard,89876.73,0.00,0.00,0.00,38,253
2024-12-01,CUST-0006,gpu_a100,0.00,118.73,0.00,0.00,38,230
2024-12-01,CUST-0006,object_storage,0.00,0.00,579.09,0.00,39,225
2024-12-01,CUST-0006,network_egress,0.00,0.00,0.00,192.81,34,236
2025-01-01,CUST-0006,compute_standard,77294.76,0.00,0.00,0.00,39,224
2025-01-01,CUST-0006,gpu_a100,0.00,233.63,0.00,0.00,38,226
2025-01-01,CUST-0006,object_storage,0.00,0.00,582.84,0.00,38,229
2025-01-01,CUST-0006,network_egress,0.00,0.00,0.00,253.80,38,231
2025-02-01,CUST-0006,compute_standard,84094.42,0.00,0.00,0.00,43,245
2025-02-01,CUST-0006,gpu_a100,0.00,224.06,0.00,0.00,36,218
2025-02-01,CUST-0006,object_storage,0.00,0.00,568.60,0.00,37,236
2025-02-01,CUST-0006,network_egress,0.00,0.00,0.00,265.68,39,237
2025-03-01,CUST-0006,compute_standard,119594.87,0.00,0.00,0.00,37,225
2025-03-01,CUST-0006,gpu_a100,0.00,264.28,0.00,0.00,40,220
2025-03-01,CUST-0006,object_storage,0.00,0.00,544.82,0.00,40,226
2025-03-01,CUST-0006,network_egress,0.00,0.00,0.00,242.24,41,226
2025-04-01,CUST-0006,compute_standard,95815.07,0.00,0.00,0.00,38,234
2025-04-01,CUST-0006,gpu_a100,0.00,241.91,0.00,0.00,38,233
2025-04-01,CUST-0006,object_storage,0.00,0.00,600.28,0.00,36,238
2025-04-01,CUST-0006,network_egress,0.00,0.00,0.00,346.75,40,248
2025-05-01,CUST-0006,compute_standard,140724.47,0.00,0.00,0.00,39,233
2025-05-01,CUST-0006,gpu_a100,0.00,272.67,0.00,0.00,43,231
2025-05-01,CUST-0006,object_storage,0.00,0.00,655.90,0.00,38,249
2025-05-01,CUST-0006,network_egress,0.00,0.00,0.00,324.26,41,238
2025-06-01,CUST-0006,compute_standard,114957.19,0.00,0.00,0.00,38,236
2025-06-01,CUST-0006,gpu_a100,0.00,318.12,0.00,0.00,37,232
2025-06-01,CUST-0006,object_storage,0.00,0.00,630.73,0.00,40,227
2025-06-01,CUST-0006,network_egress,0.00,0.00,0.00,340.94,34,237
2025-07-01,CUST-0006,compute_standard,113583.82,0.00,0.00,0.00,40,222
2025-07-01,CUST-0006,gpu_a100,0.00,194.42,0.00,0.00,39,234
2025-07-01,CUST-0006,object_storage,0.00,0.00,645.80,0.00,37,240
2025-07-01,CUST-0006,network_egress,0.00,0.00,0.00,338.11,38,216
2025-08-01,CUST-0006,compute_standard,134468.64,0.00,0.00,0.00,36,247
2025-08-01,CUST-0006,gpu_a100,0.00,188.20,0.00,0.00,41,244
2025-08-01,CUST-0006,object_storage,0.00,0.00,692.55,0.00,35,232
2025-08-01,CUST-0006,network_egress,0.00,0.00,0.00,362.52,39,232
2025-09-01,CUST-0006,compute_standard,126837.44,0.00,0.00,0.00,41,247
2025-09-01,CUST-0006,gpu_a100,0.00,306.69,0.00,0.00,40,221
2025-09-01,CUST-0006,object_storage,0.00,0.00,708.73,0.00,38,227
2025-09-01,CUST-0006,network_egress,0.00,0.00,0.00,388.82,34,223
2025-10-01,CUST-0006,compute_standard,175128.02,0.00,0.00,0.00,39,244
2025-10-01,CUST-0006,gpu_accelerated,0.00,281.55,0.00,0.00,39,226
2025-10-01,CUST-0006,object_storage,0.00,0.00,702.20,0.00,42,242
2025-10-01,CUST-0006,network_egress,0.00,0.00,0.00,318.82,39,219
2025-11-01,CUST-0006,compute_standard,205284.69,0.00,0.00,0.00,41,224
2025-11-01,CUST-0006,gpu_accelerated,0.00,369.31,0.00,0.00,37,236
2025-11-01,CUST-0006,object_storage,0.00,0.00,733.26,0.00,37,237
2025-11-01,CUST-0006,network_egress,0.00,0.00,0.00,345.60,35,230
2025-12-01,CUST-0006,compute_standard,173738.56,0.00,0.00,0.00,39,242
2025-12-01,CUST-0006,gpu_accelerated,0.00,382.22,0.00,0.00,42,246
2025-12-01,CUST-0006,object_storage,0.00,0.00,707.95,0.00,40,235
2025-12-01,CUST-0006,network_egress,0.00,0.00,0.00,466.63,40,247
2026-01-01,CUST-0006,compute_standard,154924.96,0.00,0.00,0.00,41,232
2026-01-01,CUST-0006,gpu_accelerated,0.00,288.55,0.00,0.00,41,228
2026-01-01,CUST-0006,object_storage,0.00,0.00,835.63,0.00,42,229
2026-01-01,CUST-0006,network_egress,0.00,0.00,0.00,563.41,40,235
2026-02-01,CUST-0006,compute_standard,147675.27,0.00,0.00,0.00,40,235
2026-02-01,CUST-0006,gpu_accelerated,0.00,405.01,0.00,0.00,42,236
2026-02-01,CUST-0006,object_storage,0.00,0.00,850.26,0.00,38,225
2026-02-01,CUST-0006,network_egress,0.00,0.00,0.00,454.75,42,236
2026-03-01,CUST-0006,compute_standard,199193.12,0.00,0.00,0.00,37,230
2026-03-01,CUST-0006,gpu_accelerated,0.00,510.59,0.00,0.00,39,226
2026-03-01,CUST-0006,object_storage,0.00,0.00,848.19,0.00,41,227
2026-03-01,CUST-0006,network_egress,0.00,0.00,0.00,554.22,40,226
2026-04-01,CUST-0006,compute_standard,247128.37,0.00,0.00,0.00,38,225
2026-04-01,CUST-0006,gpu_accelerated,0.00,496.82,0.00,0.00,42,236
2026-04-01,CUST-0006,object_storage,0.00,0.00,912.15,0.00,35,225
2026-04-01,CUST-0006,network_egress,0.00,0.00,0.00,497.22,39,225
2026-05-01,CUST-0006,compute_standard,216298.35,0.00,0.00,0.00,35,246
2026-05-01,CUST-0006,gpu_accelerated,0.00,547.02,0.00,0.00,39,237
2026-05-01,CUST-0006,object_storage,0.00,0.00,932.39,0.00,41,211
2026-05-01,CUST-0006,network_egress,0.00,0.00,0.00,595.96,33,235
2024-01-01,CUST-0007,compute_standard,11430.65,0.00,0.00,0.00,33,230
2024-01-01,CUST-0007,gpu_a100,0.00,1408.40,0.00,0.00,36,241
2024-01-01,CUST-0007,object_storage,0.00,0.00,331.52,0.00,42,212
2024-01-01,CUST-0007,network_egress,0.00,0.00,0.00,174.14,36,235
2024-02-01,CUST-0007,compute_standard,10433.39,0.00,0.00,0.00,40,231
2024-02-01,CUST-0007,gpu_a100,0.00,1622.34,0.00,0.00,39,232
2024-02-01,CUST-0007,object_storage,0.00,0.00,289.44,0.00,37,234
2024-02-01,CUST-0007,network_egress,0.00,0.00,0.00,209.97,41,239
2024-03-01,CUST-0007,compute_standard,9374.19,0.00,0.00,0.00,40,239
2024-03-01,CUST-0007,gpu_a100,0.00,1058.26,0.00,0.00,39,231
2024-03-01,CUST-0007,object_storage,0.00,0.00,339.98,0.00,37,231
2024-03-01,CUST-0007,network_egress,0.00,0.00,0.00,212.75,39,215
2024-04-01,CUST-0007,compute_standard,11875.00,0.00,0.00,0.00,41,243
2024-04-01,CUST-0007,gpu_a100,0.00,1870.35,0.00,0.00,37,240
2024-04-01,CUST-0007,object_storage,0.00,0.00,304.06,0.00,38,229
2024-04-01,CUST-0007,network_egress,0.00,0.00,0.00,237.53,40,228
2024-05-01,CUST-0007,compute_standard,9291.40,0.00,0.00,0.00,39,236
2024-05-01,CUST-0007,gpu_a100,0.00,1061.63,0.00,0.00,39,226
2024-05-01,CUST-0007,object_storage,0.00,0.00,340.27,0.00,38,225
2024-05-01,CUST-0007,network_egress,0.00,0.00,0.00,219.50,42,232
2024-06-01,CUST-0007,compute_standard,10004.05,0.00,0.00,0.00,36,244
2024-06-01,CUST-0007,gpu_a100,0.00,1491.76,0.00,0.00,39,232
2024-06-01,CUST-0007,object_storage,0.00,0.00,310.57,0.00,40,226
2024-06-01,CUST-0007,network_egress,0.00,0.00,0.00,215.84,38,238
2024-07-01,CUST-0007,compute_standard,9613.05,0.00,0.00,0.00,42,227
2024-07-01,CUST-0007,gpu_a100,0.00,1733.28,0.00,0.00,38,233
2024-07-01,CUST-0007,object_storage,0.00,0.00,305.77,0.00,39,232
2024-07-01,CUST-0007,network_egress,0.00,0.00,0.00,218.06,42,246
2024-08-01,CUST-0007,compute_standard,11499.18,0.00,0.00,0.00,33,227
2024-08-01,CUST-0007,gpu_a100,0.00,1324.90,0.00,0.00,40,242
2024-08-01,CUST-0007,object_storage,0.00,0.00,280.75,0.00,37,239
2024-08-01,CUST-0007,network_egress,0.00,0.00,0.00,176.00,38,242
2024-09-01,CUST-0007,compute_standard,12127.88,0.00,0.00,0.00,39,229
2024-09-01,CUST-0007,gpu_a100,0.00,1014.96,0.00,0.00,38,217
2024-09-01,CUST-0007,object_storage,0.00,0.00,333.96,0.00,35,230
2024-09-01,CUST-0007,network_egress,0.00,0.00,0.00,171.69,40,229
2024-10-01,CUST-0007,compute_standard,11175.24,0.00,0.00,0.00,39,232
2024-10-01,CUST-0007,gpu_a100,0.00,1000.22,0.00,0.00,37,215
2024-10-01,CUST-0007,object_storage,0.00,0.00,314.54,0.00,39,233
2024-10-01,CUST-0007,network_egress,0.00,0.00,0.00,240.61,37,251
2024-11-01,CUST-0007,compute_standard,11244.52,0.00,0.00,0.00,36,226
2024-11-01,CUST-0007,gpu_a100,0.00,1045.35,0.00,0.00,37,226
2024-11-01,CUST-0007,object_storage,0.00,0.00,279.07,0.00,40,240
2024-11-01,CUST-0007,network_egress,0.00,0.00,0.00,176.43,40,226
2024-12-01,CUST-0007,compute_standard,9805.76,0.00,0.00,0.00,34,240
2024-12-01,CUST-0007,gpu_a100,0.00,1836.48,0.00,0.00,35,218
2024-12-01,CUST-0007,object_storage,0.00,0.00,337.18,0.00,38,231
2024-12-01,CUST-0007,network_egress,0.00,0.00,0.00,169.67,36,255
2025-01-01,CUST-0007,compute_standard,8776.54,0.00,0.00,0.00,39,236
2025-01-01,CUST-0007,gpu_a100,0.00,1628.93,0.00,0.00,41,243
2025-01-01,CUST-0007,object_storage,0.00,0.00,315.66,0.00,38,237
2025-01-01,CUST-0007,network_egress,0.00,0.00,0.00,183.42,35,223
2025-02-01,CUST-0007,compute_standard,9781.26,0.00,0.00,0.00,37,215
2025-02-01,CUST-0007,gpu_a100,0.00,1588.71,0.00,0.00,40,230
2025-02-01,CUST-0007,object_storage,0.00,0.00,310.28,0.00,40,225
2025-02-01,CUST-0007,network_egress,0.00,0.00,0.00,193.62,40,246
2025-03-01,CUST-0007,compute_standard,9403.32,0.00,0.00,0.00,38,240
2025-03-01,CUST-0007,gpu_a100,0.00,1371.54,0.00,0.00,35,235
2025-03-01,CUST-0007,object_storage,0.00,0.00,314.94,0.00,40,245
2025-03-01,CUST-0007,network_egress,0.00,0.00,0.00,203.46,39,222
2025-04-01,CUST-0007,compute_standard,9883.54,0.00,0.00,0.00,39,239
2025-04-01,CUST-0007,gpu_a100,0.00,1600.89,0.00,0.00,42,239
2025-04-01,CUST-0007,object_storage,0.00,0.00,322.59,0.00,37,227
2025-04-01,CUST-0007,network_egress,0.00,0.00,0.00,231.74,37,219
2025-05-01,CUST-0007,compute_standard,8410.23,0.00,0.00,0.00,39,238
2025-05-01,CUST-0007,gpu_a100,0.00,1229.90,0.00,0.00,37,233
2025-05-01,CUST-0007,object_storage,0.00,0.00,333.32,0.00,37,240
2025-05-01,CUST-0007,network_egress,0.00,0.00,0.00,162.63,40,228
2025-06-01,CUST-0007,compute_standard,11318.80,0.00,0.00,0.00,37,244
2025-06-01,CUST-0007,gpu_a100,0.00,1089.45,0.00,0.00,43,236
2025-06-01,CUST-0007,object_storage,0.00,0.00,295.13,0.00,38,243
2025-06-01,CUST-0007,network_egress,0.00,0.00,0.00,212.02,39,228
